X,Y,item,pagerank,chosen
89.75553,-0.4504793,commercial eye tracking,5.573145102406834e-05,0.0
78.76249,-19.9234,gait analysis,5.573145102406834e-05,0.0
64.89351,32.85857,hdr photostudio,5.573145102406834e-05,0.0
-65.441055,-22.775616,hubbert curve,5.573145102406834e-05,0.0
-94.50211,-4.0991383,media of china,5.573145102406834e-05,0.0
-10.273195,46.613422,binary image,9.4137926871487e-05,0.0
78.98999,-20.065838,vein matching,5.5929840333399965e-05,0.0
11.708565,18.407366,automatic language translator,5.5929840333399965e-05,0.0
-53.87364,-25.460396,quantum memory,5.5929840333399965e-05,0.0
-60.873707,-41.70338,setun,5.447899038660815e-05,0.0
32.054756,-20.954649,mental function,5.447899038660815e-05,0.0
72.60537,-4.7290587,gambler's fallacy,5.447899038660815e-05,0.0
16.401464,33.951294,smart speaker,5.447899038660815e-05,0.0
46.720013,-60.071007,lobbying,5.447899038660815e-05,0.0
50.535706,68.91969,vector map,5.447899038660815e-05,0.0
-50.695198,6.7635713,pairwise independence,5.447899038660815e-05,0.0
-32.294453,-68.54412,dénes kőnig,5.447899038660815e-05,0.0
-15.883495,13.734444,image processing,5.447899038660815e-05,0.0
40.23403,-58.979046,trait theory,5.447899038660815e-05,0.0
31.374557,-9.607361,color space,5.447899038660815e-05,0.0
34.16397,21.037361,tv gateway,5.447899038660815e-05,0.0
-22.004448,39.209064,keldysh formalism,5.447899038660815e-05,0.0
-6.5936303,39.56049,cauchy matrix,5.447899038660815e-05,0.0
-28.25964,-52.194878,sql,5.447899038660815e-05,0.0
-8.66638,-75.5274,axiom of categoricity,5.447899038660815e-05,0.0
24.446098,54.150944,micmac (software),5.447899038660815e-05,0.0
5.927857,12.909006,neuroimaging software,5.447899038660815e-05,0.0
-28.721716,47.76553,wheatstone bridge,5.447899038660815e-05,0.0
7.007213,-77.981346,parallel text,5.1863240223221335e-05,0.0
27.797773,50.114536,crosstalk (electronics),7.913596275768409e-05,0.0
-33.140583,-67.829605,knight's tour,5.1863240223221335e-05,0.0
-92.02012,0.4334802,telecoms & internet converged services & protocols for advanced networks,5.1863240223221335e-05,0.0
34.045574,-47.434586,game with a purpose,5.1863240223221335e-05,0.0
23.788067,10.243206,tilt a whirl,8.560888652125224e-05,0.0
25.418774,10.276415,david ruelle,5.1863240223221335e-05,0.0
-13.613893,-91.527405,camel case,5.621599663138411e-05,0.0
-11.77039,-80.545746,canonicalization,5.621599663138411e-05,0.0
-35.288357,-43.62402,multigrade predicate,5.621599663138411e-05,0.0
-44.39998,9.395005,pontryagin's maximum principle,0.0002163753361346667,0.0
34.461506,20.948383,broadcast television,0.0005662669191135447,0.0
36.85338,-53.63177,right-time marketing,0.00017654586391131825,0.0
-6.01975,38.488865,convolution quotient,0.00035067097443537893,0.0
-8.484431,-67.42913,controlled language in machine translation,8.421091828721138e-05,0.0
22.516573,10.806775,robert shaw (physicist),0.00042640174534284677,0.0
-91.701324,-9.503737,evolved hspa,5.5671023062679265e-05,0.0
-91.841194,-9.617125,mobile voip,5.5671023062679265e-05,0.0
8.5929165,43.710094,simputer,5.5671023062679265e-05,0.0
22.242228,10.651316,swinging atwood's machine,5.5671023062679265e-05,0.0
-40.23842,-35.034367,none of the above,9.000582600520399e-05,0.0
25.461363,-55.67466,openness to experience,5.5671023062679265e-05,0.0
-15.942459,-21.42824,disease surveillance,5.5671023062679265e-05,0.0
50.5886,23.54244,auditory scene analysis,5.5671023062679265e-05,0.0
-12.718809,46.543438,all-pass filter,5.5671023062679265e-05,0.0
-59.4184,-11.690178,psilocybin decriminalization in the united states,5.5671023062679265e-05,0.0
-91.86844,-9.6151495,packet burst broadband,5.5671023062679265e-05,0.0
-15.342066,50.94118,duhamel's principle,5.5671023062679265e-05,0.0
4.2481074,36.097164,common intermediate language,5.5671023062679265e-05,0.0
35.379562,43.14602,nanotechnology,5.5671023062679265e-05,0.0
-8.757241,35.229305,wrapped normal distribution,5.5671023062679265e-05,0.0
-58.74798,60.473763,region-based memory management,5.5671023062679265e-05,0.0
-65.752495,-51.622753,four valued logic,5.5671023062679265e-05,0.0
-5.835182,-82.78733,pidgin,5.5671023062679265e-05,0.0
4.0397797,-95.78573,online music education,5.5671023062679265e-05,0.0
-23.522272,-16.882334,cultural analytics,5.5671023062679265e-05,0.0
-11.574013,4.1046467,process control,5.185816742850604e-05,0.0
-23.01294,-16.527845,social analytics,5.185816742850604e-05,0.0
46.711998,27.452023,dolby atmos,5.185816742850604e-05,0.0
-19.184242,-42.072155,meta-circular evaluator,5.185816742850604e-05,0.0
47.383137,43.230644,logbook,8.659712558955544e-05,0.0
36.014637,-38.615753,snowclone,7.700711487400262e-05,0.0
-1.6393073,14.6355095,image quantization,0.00011439779805948775,0.0
-68.23577,-20.709505,probit,5.056624397133381e-05,0.0
-37.015175,-1.2469168,differential entropy,5.056624397133381e-05,0.0
-68.1078,-20.948406,logit model,5.056624397133381e-05,0.0
-58.732384,56.51111,abstraction (computer science),8.122323417802889e-05,0.0
18.835304,-31.234777,religious pluralism,8.122323417802889e-05,0.0
73.38699,-10.871993,prosopamnesia,5.056624397133381e-05,0.0
2.3395019,-4.9794097,philosophy of artificial intelligence,5.056624397133381e-05,0.0
50.855743,46.808266,dymaxion car,8.919160857697668e-05,0.0
25.30339,-52.788338,comprehensive knowledge archive network,5.2075517425076234e-05,0.0
-79.46504,17.557127,live crown,8.919160857697668e-05,0.0
42.847702,0.72188485,slice preparation,5.2075517425076234e-05,0.0
-19.295761,-42.05674,metaobject,0.0003470892099268053,0.0
-37.161804,-15.094856,flight recorder,5.2075517425076234e-05,0.0
-14.7377615,-39.712067,idef6,5.2075517425076234e-05,0.0
71.78017,-43.487354,cloning,5.2075517425076234e-05,0.0
-32.17199,-68.646034,data structure,5.2075517425076234e-05,0.0
-79.29814,17.026468,deforestation,5.2075517425076234e-05,0.0
35.98546,-73.84868,private library,5.5311997900332475e-05,0.0
36.138306,-73.35062,national library service for the blind and physically handicapped,5.5311997900332475e-05,0.0
-27.239319,-19.272203,youth engagement,0.00012682887848917927,0.0
23.941446,36.38174,air force nuclear weapons center,5.069792836744018e-05,0.0
-16.08875,-54.175945,eugene goostman,0.00043305464070740097,0.0
2.8622365,67.61279,correlogram,5.069792836744018e-05,0.0
66.0973,-6.0186987,american board of psychiatry and neurology,5.069792836744018e-05,0.0
-79.07194,17.786741,selection cutting,5.069792836744018e-05,0.0
7.710556,-15.263842,attention (machine learning),0.0001382391321923453,1.0
54.650414,-33.646046,molecular imaging,8.0241593026178e-05,0.0
-15.288392,-4.1970525,bivariate analysis,4.564375418144292e-05,0.0
-40.994453,-48.44912,second-order arithmetic,7.218683916284052e-05,0.0
-11.794785,-21.601645,actuarial exam,5.149425848030684e-05,0.0
25.420986,-8.090692,information technology,5.149425848030684e-05,0.0
-50.766865,38.063763,isogeometric analysis,5.149425848030684e-05,0.0
-28.817614,-52.495087,logic of relatives,5.149425848030684e-05,0.0
-34.51699,-69.17856,kosaraju's algorithm,5.149425848030684e-05,0.0
70.21576,29.72215,cmyk color model,5.149425848030684e-05,0.0
-7.1723056,12.279509,rate–distortion optimization,5.149425848030684e-05,0.0
4.049486,37.008266,moonlight (runtime),5.149425848030684e-05,0.0
6.7645264,17.596422,history of natural language processing,5.149425848030684e-05,0.0
-52.59086,-25.26322,adiabatic quantum computation,8.331723331724502e-05,0.0
-15.313533,-44.05731,network documentation,8.16726056261985e-05,0.0
29.869474,-51.109047,crowdfunding,7.602795699373996e-05,0.0
-40.478046,-49.765038,higher-order logic programming,7.999084733849323e-05,0.0
-15.886509,-54.137333,internet bot,0.00014780796201659547,0.0
-56.026443,20.406984,euler method,0.0003888666712348168,0.0
-37.365005,88.13555,distributed data store,0.0001450862092693259,0.0
-56.023426,4.4081078,telescoping markov chain,0.0005582367778802911,0.0
-3.795375,12.71252,icecast,0.00013450326764989496,0.0
-43.1421,78.39133,jungle computing,5.741489105838202e-05,0.0
-75.418564,24.808687,bird observatory,5.741489105838202e-05,0.0
41.975857,-23.454338,shrdlu,5.741489105838202e-05,0.0
-1.967835,60.643864,spectral leakage,5.741489105838202e-05,0.0
46.24797,-20.60479,john c. lilly,5.741489105838202e-05,0.0
-45.93314,65.30857,ryzen,0.0006986424283730602,0.0
-49.36582,-52.54558,xor cipher,8.185810766071644e-05,0.0
-48.71531,64.46734,system management mode,4.699542276564329e-05,0.0
-78.86138,17.432457,sustainable forest management,8.185810766071644e-05,0.0
51.13302,23.1175,timbre,0.0006140642118890275,0.0
-14.567099,47.47576,ordinary differential equations,4.250823438971721e-05,0.0
-12.626606,7.9447117,leapfrog filter,0.0005748689893446952,0.0
16.850206,36.435482,automotive navigation system,4.250823438971721e-05,0.0
-52.539425,-25.956923,quantum network,4.250823438971721e-05,0.0
3.8079746,-95.77439,blended learning,4.250823438971721e-05,0.0
-10.680061,-37.393715,domain-specific modeling,4.250823438971721e-05,0.0
-79.126686,17.992788,forest management,4.250823438971721e-05,0.0
-11.381453,-35.243206,systems development life cycle,4.250823438971721e-05,0.0
9.53638,-10.757949,privacy concerns with social networking services,6.424572053028739e-05,0.0
-71.71255,-33.69779,strange loop,4.250823438971721e-05,0.0
23.06743,36.721325,air force research laboratory,4.8354896504404545e-05,0.0
55.188297,-53.52004,collaborative method,0.00013758965527975483,0.0
-28.762762,47.707794,current divider,4.8354896504404545e-05,0.0
-77.88977,17.911676,deforestation and climate change,9.021825211832076e-05,0.0
36.243263,38.26788,location awareness,0.0001519297359460544,0.0
-79.64279,17.532362,dehesa,0.0006024337558187109,0.0
-54.755688,62.598297,it8212,0.00039176314442401474,0.0
16.317205,-66.371605,crm software,0.0004384244578402413,0.0
14.739102,1.9292308,organic computing,0.0005794829169828746,0.0
22.81873,-22.382526,mind projection fallacy,9.988698733982787e-05,0.0
-69.51656,46.267784,c++20,6.095835598277544e-05,0.0
-75.33998,24.938663,natural environment,0.00013218782331853723,0.0
3.5900726,83.46246,partial differential equations,0.0005562594470838196,0.0
61.365986,-13.370265,affect infusion model,0.0004041057801038022,0.0
-41.538166,-19.83639,jay forrester,6.095835598277544e-05,0.0
-22.76696,50.85709,analog chip,0.0001863249196403888,0.0
54.945793,12.525902,subcontrabass tuba,0.000273699210309093,0.0
-51.283386,9.45833,timed automaton,0.0004864259489577193,0.0
-6.1244535,-82.81946,language game,0.0005439422769212452,0.0
-51.149067,-8.126473,evidential decision theory,0.0006305069306503201,0.0
-15.717405,-41.542183,dark pattern,0.0005911568180242073,0.0
-71.11507,39.34615,numerical stability,0.00029778465649296795,0.0
-22.894821,-15.610571,dashboard (business),0.00045584839047473806,0.0
-47.596645,-53.85497,finitary relation,0.0002623180961563456,0.0
42.959106,0.7818934,microelectrode array,0.00024257327932339785,0.0
50.06475,-55.831463,asch conformity experiments,0.00015808256206887027,0.0
94.216446,20.71165,eye development,0.000433162551076683,0.0
-69.34661,45.82003,c++ technical report 1,0.00037284298490034386,0.0
-72.22952,43.071106,logarithmic number system,0.0005714559987662927,0.0
-23.467142,-16.981941,cloud analytics,8.531522713547119e-05,0.0
3.0379503,83.06323,oliver heaviside,0.0005448577557159786,0.0
-0.38024953,-51.53205,user interface engineering,0.00034380093921197594,0.0
-59.599792,43.71118,open source physics,0.0001471090876356169,0.0
77.69432,-27.334734,climate justice,8.36574981670979e-05,0.0
-57.619297,60.527836,firewire security issue,5.067464753711117e-05,0.0
65.6486,-8.376307,therapygenetics,5.067464753711117e-05,0.0
-11.77631,-21.36559,grey swan,0.00045221222139846837,0.0
-8.564224,-75.871605,language engineering,5.067464753711117e-05,0.0
-12.30857,-7.3628106,parallel coordinates,5.067464753711117e-05,0.0
-70.03057,43.97562,standard apple numerics environment,0.00012044055686196402,0.0
94.28891,18.981434,mollusc eye,7.959648529160253e-05,0.0
-37.22857,-66.50882,geometric graph theory,0.0006507860108466386,0.0
-3.545134,-6.39637,swot analysis,4.188023563867706e-05,0.0
91.59346,21.320047,mendelian traits in humans,4.655958313777737e-05,0.0
-23.7398,46.782516,induction coil,0.00011203953225633117,0.0
-64.22573,-10.208123,diagnostic odds ratio,4.655958313777737e-05,0.0
21.689104,-5.451284,stephen smale,4.655958313777737e-05,0.0
21.79863,24.423904,computer-generated music,0.00011409781744943757,0.0
-69.80773,43.65638,power8,7.517931051660855e-05,0.0
1.2186061,26.727657,tensor operator,4.655958313777737e-05,0.0
-37.839146,-36.036045,vagueness and degrees of truth,4.655958313777737e-05,0.0
40.873863,-4.340936,minority report (film),0.00019789491404012912,0.0
-36.29494,84.32257,3b20c,4.655958313777737e-05,0.0
-60.877792,26.175793,local polynomial regression,4.655958313777737e-05,0.0
62.060764,-1.6275388,tachyphylaxis,3.864720298150751e-05,0.0
22.91945,12.512105,predictability,3.864720298150751e-05,0.0
-72.009346,21.91562,fisheries science,3.864720298150751e-05,0.0
-42.15999,-39.01695,degree of truth,5.9270090608097285e-05,0.0
-38.419273,56.756207,comparison of real-time operating systems,0.00013576590175354213,0.0
5.9372435,22.65016,connected-component labeling,0.00011649487163979619,0.0
-11.473139,50.345753,airy disc,7.782761237337621e-05,0.0
-31.830568,20.721333,optiy,7.782761237337621e-05,0.0
-59.39328,-5.9935393,prophet inequality,5.80261775357469e-05,0.0
51.09705,-51.1333,herd instinct,5.80261775357469e-05,0.0
-49.19346,75.97083,powerpc reference platform,5.80261775357469e-05,0.0
32.324974,-62.263214,strategic intelligence,5.80261775357469e-05,0.0
-74.51128,24.256786,protected area,5.80261775357469e-05,0.0
28.900091,-49.35406,policy analysis market,3.864720298150751e-05,0.0
-60.701385,26.198578,line regression,3.732479932361061e-05,0.0
-12.475441,-7.641771,balanced clustering,0.0007882701069431617,0.0
23.166626,36.408062,united states marine corps warfighting laboratory,9.177401052242545e-05,0.0
21.19893,-5.237634,postcognitivism,4.232279862586224e-05,0.0
2.6369824,83.765015,laser,4.232279862586224e-05,0.0
-49.161755,75.961296,power architecture,4.232279862586224e-05,0.0
-59.15583,-5.9793677,optional stopping theorem,0.0002698176187634436,0.0
72.824036,-29.619045,victor skumin,7.688050592653349e-05,0.0
3.1468873,83.23835,heinrich hertz,3.698658818619779e-05,0.0
-56.141457,4.274165,mixing (mathematics),4.3360323675480886e-05,0.0
-68.920944,5.681625,z n model,4.3360323675480886e-05,0.0
11.528669,50.221565,construction project information committee,4.3360323675480886e-05,0.0
25.426853,-52.78252,energy system,4.3360323675480886e-05,0.0
28.323977,27.473333,food safety,4.3360323675480886e-05,0.0
36.764763,-49.18724,knowledge tagging,4.3360323675480886e-05,0.0
-42.950123,-11.798096,alfred blumstein,4.3360323675480886e-05,0.0
-56.27317,34.700073,solid mechanics,4.3360323675480886e-05,0.0
10.679955,49.779144,a4 paper,4.404886785612494e-05,0.0
-46.826225,-0.18750745,flood control,4.404886785612494e-05,0.0
49.076767,-53.478596,wilfred trotter,4.404886785612494e-05,0.0
17.324121,-14.922563,inscape (visual art),4.404886785612494e-05,0.0
26.0561,72.28122,trade secret,4.404886785612494e-05,0.0
15.453613,59.327442,graphics,4.404886785612494e-05,0.0
-30.79074,5.6602287,jacob wolfowitz,4.404886785612494e-05,0.0
7.350142,-88.614136,intelligent tutoring system,4.404886785612494e-05,0.0
26.33854,53.632248,spectroscopic parallax,6.99756567920273e-05,0.0
26.29358,72.43709,creative commons,9.325265391580159e-05,0.0
-25.764227,-30.1352,logical positivism,5.741728222631702e-05,0.0
11.909786,52.90002,boundary representation,5.741728222631702e-05,0.0
-43.090866,17.291685,stochastic partial differential equations,5.741728222631702e-05,0.0
-22.721828,-64.31801,graph (abstract data type),0.00016780402824156427,0.0
8.053579,53.133095,class a surfaces,0.00016519958266893726,0.0
41.739338,53.494446,glove one,9.171885744783202e-05,0.0
23.327423,36.9078,office of naval research,5.741728222631702e-05,0.0
8.908439,60.033882,interactive architecture,8.197960635313174e-05,0.0
11.369526,50.117264,united states military standard,9.785085751000877e-05,0.0
37.614857,16.099787,aliasing,5.741728222631702e-05,0.0
55.753048,-53.665966,organization climate,7.747601120070166e-05,0.0
26.38052,72.47985,pastiche,5.8521098421878196e-05,0.0
-69.45297,6.138639,conformal bootstrap,3.814625211257109e-05,0.0
22.382448,-68.4706,digital dark age,6.727291306669898e-05,0.0
21.248325,25.55354,ambigram,4.334942406509426e-05,0.0
-57.935066,24.744215,puiseux series,4.334942406509426e-05,0.0
4.6552978,-24.271713,crowdsolving,6.750706821806529e-05,0.0
-1.7068218,14.644892,image-based meshing,4.334942406509426e-05,0.0
44.04016,30.27784,medical intelligence and language engineering lab,4.334942406509426e-05,0.0
5.518011,1.5499415,snobol,4.334942406509426e-05,0.0
-59.965057,-6.5509152,real options analysis,6.643051571627669e-05,0.0
-62.57083,-5.5051684,multidimensional assignment problem (map),6.643051571627669e-05,0.0
-42.221813,-39.017803,verisimilitude,4.334942406509426e-05,0.0
-44.894768,-22.919353,reinforcement,0.00027171740998320406,0.0
-67.841255,-41.192535,sample and hold,7.722796988341898e-05,0.0
-44.91459,12.205258,gauss pseudospectral method,4.629267095679522e-05,0.0
-34.372765,-70.78191,prim's algorithm,0.00011191510365828385,0.0
-3.9600809,2.7854223,buffer analysis,4.629267095679522e-05,0.0
-31.7225,-18.656351,big data maturity model,0.0002777410000251323,0.0
25.969791,29.103647,region of interest,4.629267095679522e-05,0.0
49.99112,-29.880554,attribution (psychology),4.629267095679522e-05,0.0
-58.201466,16.618237,abstract differential equation,4.629267095679522e-05,0.0
-58.187977,16.64724,functional differential equation,4.629267095679522e-05,0.0
-62.42918,-5.2513423,linear bottleneck assignment problem,4.629267095679522e-05,0.0
50.96623,-12.167356,rubicon model (psychology),4.66500254401092e-05,0.0
-32.20509,-74.64792,algebraic connectivity,4.66500254401092e-05,0.0
35.33152,-17.986893,associationism,4.66500254401092e-05,0.0
-11.290471,4.3104157,distributed parameter systems,4.66500254401092e-05,0.0
-46.743797,35.89848,flux limiter,4.2425157365056886e-05,0.0
4.7150187,37.10906,microsoft silverlight,4.2425157365056886e-05,0.0
15.211011,-25.185013,fact–value distinction,8.326922893541837e-05,0.0
50.966938,-51.108715,ochlocracy,7.104488474388805e-05,0.0
-41.855644,-19.085482,graeme snooks,4.2425157365056886e-05,0.0
-41.59149,-18.956892,system archetype,6.763711749527232e-05,0.0
-42.58972,30.459063,calculus on finite weighted graphs,4.2425157365056886e-05,0.0
83.28438,5.6294026,medial eye fields,4.2425157365056886e-05,0.0
-37.266346,-15.06942,feed forward (control),4.2425157365056886e-05,0.0
-63.701893,-10.710125,mathematics of bookmaking,4.9279797461450757e-05,0.0
71.52155,-43.78745,evidence-based learning,4.9279797461450757e-05,0.0
21.594353,-4.6704755,nikolay mitrofanovich krylov,4.9279797461450757e-05,0.0
21.79526,-5.216128,hillel furstenberg,0.00034947713949940476,0.0
-43.279602,-52.22388,calculus of equivalent statements,0.00017919792519599336,0.0
-65.78994,-23.157774,log-likelihood ratio,4.003966425343367e-05,0.0
46.17163,-20.596092,u.s. navy marine mammal program,0.00014124520718316932,0.0
53.99403,-17.62361,neuroconstructivism,0.0004156274742292742,0.0
-38.177147,77.461006,synchronous programming,0.0003591188815106334,0.0
24.853073,1.9925199,artificial reality,0.0006456226230015722,0.0
47.317024,43.291985,fake memoir,0.0009255684170962723,0.0
15.477691,-25.350224,john dewey,0.00018830695496493247,0.0
-63.597427,-10.749162,galton board,0.00019732009781830873,0.0
-19.382223,-54.924885,evi (software),0.0002519039998780637,0.0
-44.893322,12.399732,jmodelica.org,0.0003714578593290719,0.0
-26.43849,77.15403,opengl es,0.0003014128525111506,0.0
4.1195836,13.387606,robot-assisted surgery,6.978962245161966e-05,0.0
-51.9819,-49.563427,jaccard index,4.208568861279603e-05,0.0
85.808815,5.7075734,german aerospace center,4.208568861279603e-05,0.0
-41.815056,-19.379343,peter senge,7.995231028076001e-05,0.0
-36.510834,-27.362738,algebraic semantics (mathematical logic),0.0002447062214687573,0.0
25.625586,-19.623608,perceptual conceptualism,4.208568861279603e-05,0.0
-42.335663,-11.758838,business engineering,4.5558985009703536e-05,0.0
-38.750755,-29.622555,ieee computational intelligence society,4.5878106967169196e-05,0.0
4.427675,71.2908,cophenetic correlation,5.3018338073284685e-05,0.0
-4.905182,39.835426,farey sequence,5.3018338073284685e-05,0.0
-13.152355,21.363743,generative model,5.3018338073284685e-05,0.0
-94.43743,-4.1152706,technical standards in hong kong,5.3018338073284685e-05,0.0
-35.874096,80.73938,simon peyton jones,5.3018338073284685e-05,0.0
-11.594317,50.41892,microsphere,5.3018338073284685e-05,0.0
-50.91221,-7.7442427,signal detection theory,5.3018338073284685e-05,0.0
1.2281036,-49.827274,organic user interface,5.3018338073284685e-05,0.0
89.556526,-0.29136097,enterprise feedback management,5.3018338073284685e-05,0.0
-57.99391,-37.505978,david eugene muller,5.3018338073284685e-05,0.0
-91.78641,-9.553811,mobile broadband,5.3018338073284685e-05,0.0
0.45146206,-77.84509,leipzig–jakarta list,5.151278226461287e-05,0.0
-3.4564974,1.5851922,de-9im,5.151278226461287e-05,0.0
-22.563854,-8.363727,informal inferential reasoning,5.151278226461287e-05,0.0
57.71672,-36.4084,echolalia,5.151278226461287e-05,0.0
-88.53368,-1.4488668,xaui,5.151278226461287e-05,0.0
-92.05973,0.37984428,service data adaptation protocol,5.151278226461287e-05,0.0
49.4889,69.46906,imagery analysis,5.151278226461287e-05,0.0
-71.42275,-25.61314,nineteen eighty-four,5.151278226461287e-05,0.0
10.354157,-86.688805,gestures in language acquisition,0.00015584073022229244,0.0
-84.60412,0.2685558,gi-fi,0.00022079770425986023,0.0
-63.690422,-10.686171,online gambling,0.00021479358692282663,0.0
-40.289204,-34.406662,straw man,0.0007499436843529576,0.0
56.833324,-30.345665,folie à deux,0.00042555219548397297,0.0
-84.5929,0.29005444,power-line communication,0.00014748195465447478,0.0
-59.381107,-11.821502,european organization for rare diseases,4.680150684867262e-05,0.0
-21.94048,39.05131,green's identities,0.00046004776822833104,0.0
72.348625,-6.2779512,facial expression,0.0002760434261839635,0.0
44.072773,-19.371214,descartes' error,0.00016027429270316058,0.0
-22.022247,39.140404,fundamental solution,0.0002805133607765969,0.0
-51.330666,39.95074,modelcenter,5.453907164695237e-05,0.0
-23.020018,29.81859,nyquist–shannon sampling theorem,5.453907164695237e-05,0.0
-62.085747,-5.410971,stable matching polytope,5.453907164695237e-05,0.0
-26.787184,29.81819,shannon entropy,5.453907164695237e-05,0.0
-12.0056505,-15.139703,national security agency,5.453907164695237e-05,0.0
-31.838037,-18.791113,data philanthropy,5.453907164695237e-05,0.0
-88.54305,-5.8803864,secret sharing,5.453907164695237e-05,0.0
-92.01771,0.41855174,etsi,5.453907164695237e-05,0.0
-35.264645,-43.723858,predicate variable,5.453907164695237e-05,0.0
-59.189587,-6.055429,halting problem,8.7081577026413e-05,0.0
54.85035,49.470844,internet privacy,5.453907164695237e-05,0.0
-84.779434,0.081247136,wireless broadband alliance,5.453907164695237e-05,0.0
35.627293,42.82573,dust networks,4.522729832480494e-05,0.0
49.37163,-29.603895,empathy in online communities,4.522729832480494e-05,0.0
-94.55983,-4.1492395,isdb-t international,7.879635991008944e-05,0.0
-12.405394,22.129665,dbscan,4.522729832480494e-05,0.0
-36.192364,-71.03868,kruskal's algorithm,0.0004904058594457924,0.0
-52.04996,-49.671764,complement (set theory),6.907633951022072e-05,0.0
-5.8984847,-39.35619,crimeanalyst,5.7810131065600014e-05,0.0
13.92367,10.384769,hilbert–huang transform,9.384703657168398e-05,0.0
-10.253191,46.677006,planar (computer graphics),5.7810131065600014e-05,0.0
-59.86278,11.574753,arrow of time,5.7810131065600014e-05,0.0
-31.831062,20.737772,surrogate data,5.7810131065600014e-05,0.0
-3.413206,-33.281513,disparate impact,4.334949117895911e-05,0.0
-14.377579,41.90385,electronic filter,7.588039345087167e-05,0.0
14.472742,1.9347582,mathematical biology,4.334949117895911e-05,0.0
-41.67205,28.957823,digital morse theory,4.334949117895911e-05,0.0
-0.17348407,-38.20214,social profiling,4.334949117895911e-05,0.0
-22.828253,50.887394,astap,0.0005618717696337677,0.0
-59.792694,11.561546,loschmidt's paradox,9.442506137658227e-05,0.0
58.439697,-7.252405,psychophysiology,4.334949117895911e-05,0.0
-30.731203,5.6924644,glossary of experimental design,6.856145130917454e-05,0.0
-46.771152,-69.78412,sprouts (game),4.334949117895911e-05,0.0
-15.83772,41.699562,baseband,4.334949117895911e-05,0.0
-15.786257,50.835487,convolution reverb,4.334949117895911e-05,0.0
-34.14735,4.7422924,chapman–robbins bound,4.334949117895911e-05,0.0
19.197435,10.184256,instantaneously trained neural networks,4.334949117895911e-05,0.0
-34.060993,21.578636,conceptual schema,5.1824939707496317e-05,0.0
-24.596073,29.619043,switching circuit theory,5.1824939707496317e-05,0.0
-34.036522,21.461906,scientific modeling,5.109242607126581e-05,0.0
17.47853,21.093773,object recognition,5.109242607126581e-05,0.0
19.54881,-58.346275,open icecat,0.0005328279558656677,0.0
-49.12091,-52.73226,paradoxes of material implication,5.109242607126581e-05,0.0
42.56123,49.506596,health 2.0,6.197116251507107e-05,0.0
22.412369,-59.396156,remix culture,6.197116251507107e-05,0.0
31.908503,-62.427086,nato open source intelligence reader,6.197116251507107e-05,0.0
-70.09855,35.677155,byte,6.197116251507107e-05,0.0
-67.47471,-17.161423,dynamic discrete choice,6.197116251507107e-05,0.0
-67.583496,-16.637875,scoring rule,6.197116251507107e-05,0.0
-40.32251,-49.204582,omega language,6.197116251507107e-05,0.0
21.32963,-60.575867,file sharing,6.197116251507107e-05,0.0
7.948738,53.084797,manufacturing,4.169940500401967e-05,0.0
21.571712,-60.376026,data dissemination,4.169940500401967e-05,0.0
-46.833035,35.948578,sergei k. godunov,9.096351026242838e-05,0.0
-51.23837,39.708855,pseven,5.3827528386765384e-05,0.0
-45.080734,12.387395,linear-quadratic regulator,5.3827528386765384e-05,0.0
-57.083153,19.055094,crank–nicolson method,9.384109938942979e-05,0.0
11.731533,-62.621975,information technology controls,5.3827528386765384e-05,0.0
-41.226536,28.1147,computational topology,5.3827528386765384e-05,0.0
-12.048677,-16.09883,automatic number plate recognition in the united kingdom,5.3827528386765384e-05,0.0
-37.173622,-0.0032520252,communication theory,5.9727928186813345e-05,0.0
3.0332136,4.83289,contextual image classification,5.9727928186813345e-05,0.0
-22.62515,-8.327594,population proportion,6.136481653422823e-05,0.0
-44.929245,12.427456,casadi,6.136481653422823e-05,0.0
-51.313755,40.306892,progressive collapse,6.136481653422823e-05,0.0
-54.153114,9.20557,kolmogorov equations (continuous-time markov chains),6.136481653422823e-05,0.0
16.172926,21.206453,ethnomusicology,6.136481653422823e-05,0.0
-8.759064,23.086561,content-based image retrieval,6.136481653422823e-05,0.0
19.43147,-25.901045,musgrave's scientific realism,6.136481653422823e-05,0.0
-58.70871,14.926432,quantum dynamics,6.136481653422823e-05,0.0
-23.629011,46.894184,bellini–tosi direction finder,6.136481653422823e-05,0.0
-66.304565,3.5297613,conditional random field,6.136481653422823e-05,0.0
-37.3123,-70.43112,john adrian bondy,6.136481653422823e-05,0.0
22.043541,24.114061,digital poetry,0.0001038467998485036,0.0
42.630123,49.415752,ehealthinsurance,6.136481653422823e-05,0.0
-46.188717,-69.34149,arithmetic genus,6.136481653422823e-05,0.0
-53.023235,-16.743593,partial geometry,9.410893787574697e-05,0.0
-56.741898,34.714146,confidence interval,5.4417041127229326e-05,0.0
41.099197,54.214878,wireless ambulatory ecg,5.4417041127229326e-05,0.0
-1.4244155,-10.136693,model of hierarchical complexity,8.68502421638857e-05,0.0
-1.576013,27.024752,derivative (generalizations),5.538998615394528e-05,0.0
-35.55733,-67.75907,transitive reduction,5.538998615394528e-05,0.0
19.51254,-25.841003,dialectical materialism,5.538998615394528e-05,0.0
-66.890625,-16.926874,armadillo (c++ library),0.00016038410997268782,0.0
