X,Y,Z,item,pagerank,chosen
17.694014,3.5067754,-2.1704397,mass action (sociology),4.8349922588603164e-05,0.0
-10.983548,-17.711472,2.3452315,student's t-distribution,8.56330553176781e-05,0.0
-5.647199,18.868223,5.080979,quantum decoherence,4.7831684994663574e-05,0.0
2.209001,1.119827,24.956758,maria chudnovsky,4.7831684994663574e-05,0.0
-1.7868001,3.2222593,-18.527613,filmmaking,4.7831684994663574e-05,0.0
4.553728,2.4135616,16.54198,cartesian product,4.7831684994663574e-05,0.0
-19.507076,-7.276782,-9.716674,modulation transfer function,4.7831684994663574e-05,0.0
-2.078882,-14.737369,8.100036,molecular dynamics,0.00019275526089672989,0.0
24.786665,1.833145,10.900338,theories of second-language acquisition,4.732913972673826e-05,0.0
-14.3406725,-12.980434,6.0737042,international conference on conceptual modeling,7.729689596585121e-05,0.0
-4.407014,18.318485,3.8857417,superconducting quantum computing,4.732913972673826e-05,0.0
-6.236417,-6.160767,7.0349917,empirical likelihood,0.0004914603722892889,0.0
4.35685,-8.540027,5.5885067,comparison of system dynamics software,7.729689596585121e-05,0.0
-20.318914,-6.6283092,3.5691502,stratified morse theory,8.924772037765197e-05,0.0
0.77238655,-23.534582,-2.428103,technical intelligence,3.594199502417654e-05,0.0
-3.2805564,8.37018,1.641017,fibonacci numbers,9.155198180644743e-05,0.0
3.7253256,21.72004,-17.662977,teal,4.539041332265552e-05,0.0
7.9448495,-15.900414,-4.182207,greeks (finance),4.539041332265552e-05,0.0
-9.004198,-17.237516,16.21426,path integral formulation,0.0010155586462988258,0.0
-14.56492,-9.393161,-3.1536415,bilinear transform,4.180116624595578e-05,0.0
22.471832,-5.755643,4.2044206,post-wimp,4.180116624595578e-05,0.0
-23.60876,-1.8811873,-6.7079787,michael faraday,4.180116624595578e-05,0.0
-5.091771,-3.1758523,-6.145418,image derivative,4.0284581002388516e-05,0.0
11.837923,-2.5384696,-22.634905,nikki bungaku,4.0284581002388516e-05,0.0
7.0129256,0.6045021,-25.080902,golden-i,0.0001022799303282036,0.0
-3.5866466,-6.7842855,-5.760371,derivative,0.0005917568065696769,0.0
-0.72290206,0.67502636,0.83623594,emergent behavior,0.0002606494280440083,0.0
-5.785855,0.7548568,26.160479,sperner's lemma,0.00012291862396883886,0.0
5.814621,12.155349,19.423893,pancritical rationalism,4.387919819038304e-05,0.0
-8.350719,-12.358778,-13.273353,dynamic range compression,7.402163723514464e-05,0.0
-27.696049,-5.2246056,1.7938412,patch test (finite elements),4.387919819038304e-05,0.0
3.2604752,-10.247207,9.210759,oracle machine,4.387919819038304e-05,0.0
3.839494,21.669413,-17.685696,variations of blue,9.753132747296273e-05,0.0
-18.002834,-5.2208676,-3.667409,variation of parameters,0.00011038803393864757,0.0
3.4925566,-15.301578,10.253105,alvin e. roth,0.0010022423932884597,0.0
3.3117433,17.908796,17.757572,pluralism (political theory),0.0004101816185158234,0.0
-0.8707609,-8.276458,10.522178,statistical learning theory,4.387919819038304e-05,0.0
-9.423464,-18.17578,1.8847741,regularization by spectral filtering,4.387919819038304e-05,0.0
7.147286,15.507546,15.262226,explanandum,9.880159878542267e-05,0.0
9.5317545,-4.977216,1.4880452,grey problem,4.387919819038304e-05,0.0
-5.4264297,3.2540455,-12.325109,stock sound effect,4.387919819038304e-05,0.0
-1.5254766,-2.7208128,-12.297265,digital rights management,4.387919819038304e-05,0.0
-3.9989178,-8.74989,15.824609,formal science,7.362580196247322e-05,0.0
22.629507,-8.328111,16.869896,grammatical case,4.387919819038304e-05,0.0
19.124079,8.197409,7.2482433,thematic coherence,4.387919819038304e-05,0.0
-13.163412,2.6997616,5.9533987,a mathematical theory of communication,4.586345036826946e-05,0.0
10.483108,13.569615,12.449679,nafs,7.802393740389647e-05,0.0
-1.7473078,0.8298204,6.7313614,rubric (academic),0.0002072137418294235,0.0
13.763288,11.00028,-9.201788,consumer demand tests (animals),4.3161252508823315e-05,0.0
-9.476664,-20.400827,-7.748348,multiple correlation,0.0003853133066149573,0.0
-5.0810766,-1.0886554,2.3037238,fractional-order control,6.160675842604761e-05,0.0
12.241992,20.704823,-17.418943,parietal eye,6.160675842604761e-05,0.0
12.190451,20.718811,-17.443052,evolution of the eye,0.0003256799211196296,0.0
14.757429,19.629227,-17.043629,sadness,0.0005072079249619819,0.0
13.202126,19.555336,-15.762212,wilderness medical emergencies,5.039033152176959e-05,0.0
5.6042595,10.679675,20.124788,non-monotonic logic,5.039033152176959e-05,0.0
14.388557,10.098544,-16.037212,fixation (visual),0.0026708266449127836,0.0
-7.0691085,-15.961352,19.456919,log-linear model,5.039033152176959e-05,0.0
-1.8903816,1.1370497,6.8145313,neo-piagetian theories of cognitive development,0.00012102694759199439,0.0
6.801326,2.633368,-9.579757,cartesian doubt,5.039033152176959e-05,0.0
-2.9763,-6.924746,7.320477,concurrent validity,8.798844334565092e-05,0.0
12.264108,-5.6290812,-28.255186,snapchat,0.00476878400208642,0.0
8.972906,-12.881394,1.2317787,pytorch,0.0002671605524906957,0.0
8.2985935,10.232991,-5.194079,psychedelic drug,0.00010204516845642667,0.0
21.234282,11.235138,-7.40444,anthroposphere,5.039033152176959e-05,0.0
-25.775608,-1.3412676,4.347312,interval boundary element method,9.042867437462644e-05,0.0
0.62273484,7.3052025,-24.516285,satcom on the move,0.00015428221205160075,0.0
5.3490214,4.2379026,-11.496297,rené descartes,0.00036466782428359895,0.0
-8.163631,-8.386332,-23.699509,phantogram,0.00034576994249905526,0.0
6.073211,-0.05169573,14.8253145,erlang (programming language),5.039033152176959e-05,0.0
3.3754117,20.814795,16.78329,moral epistemology,0.0001399188317572534,0.0
12.187666,8.32933,1.9184055,distributed language,0.00035665765956759203,0.0
-3.9935107,20.155567,-4.923045,bioacoustics,0.0005511829776008501,0.0
-11.1402855,7.2322483,-5.690666,organ on a chip,0.0007320037447791041,0.0
7.4773307,11.320821,-21.999517,presbyopia,0.0001399188317572534,0.0
0.6521823,-16.450762,14.997163,totrep,0.000630706093450178,0.0
-2.2458618,-8.739458,5.9276695,parameter identification problem,0.00025941989655202543,0.0
0.6181396,-16.386621,14.112942,stochastic dominance,0.0001393455513669569,0.0
-25.221638,-1.3348702,4.966539,perturbation theory,0.0007843749811238391,0.0
6.854532,14.316907,2.2461896,neuroanthropology,0.00034536777889501724,0.0
-1.6313607,19.39246,-5.3576703,the crooked house,0.00030725868448433117,0.0
-0.57307076,21.894476,-7.7442756,arboreal theory,0.00011483549505020483,0.0
0.64742184,7.294817,-24.540823,european union satellite centre,0.00023291832134102986,0.0
-7.101946,15.738027,-5.924609,peripheral drift illusion,0.00014707505036588774,0.0
-8.897923,-11.58581,-21.76119,ipix,0.00022387768947820357,0.0
5.895887,3.964376,-12.105315,zhuang zhou,7.949420936588335e-05,0.0
16.87245,6.398505,7.455897,oral myology,0.0001321034812634267,0.0
-0.20330821,12.673278,-2.8066704,neural substrate,0.0001321034812634267,0.0
-3.8766847,9.0209,-11.097742,precedence effect,5.039033152176959e-05,0.0
2.0336785,20.76135,-9.053391,phantom limb,4.182295799037223e-05,0.0
-1.9738138,14.3662615,-19.337711,transfer functions in imaging,4.182295799037223e-05,0.0
-19.810637,6.0701795,-8.895097,audio processing unit,5.688642457115735e-05,0.0
7.1046424,5.6607347,0.95392823,copycat (software),9.00377076222872e-05,0.0
3.5090232,4.190411,-25.264229,diorama,5.688642457115735e-05,0.0
3.491041,4.1389375,-25.361788,extended reality,5.688642457115735e-05,0.0
1.3503546,7.0958323,-25.254261,earth observation satellite,5.688642457115735e-05,0.0
3.122867,8.459618,5.2681932,personal organizer,5.688642457115735e-05,0.0
14.31203,23.358868,-3.315649,difference due to memory,5.688642457115735e-05,0.0
-13.064298,1.552186,-0.6805064,audio engineering,5.688642457115735e-05,0.0
-0.6692985,14.739223,2.0803566,quantum bayesianism,9.647139883922982e-05,0.0
5.2510056,2.6693327,-25.625761,smart glasses,5.710833875405379e-05,0.0
11.960934,-12.455726,-18.97805,open source ecology,5.710833875405379e-05,0.0
10.8383875,12.975176,9.597048,sexual script theory,5.710833875405379e-05,0.0
4.1189094,2.3819413,-19.231924,claytronics,5.710833875405379e-05,0.0
-18.813028,5.24106,-15.613902,quantitative structure-activity relationship,0.00012527886705930816,0.0
-11.17432,1.4421376,-16.616707,rendering (computer graphics),5.545211028978078e-05,0.0
5.409545,20.725615,4.9563265,reductionism,5.545211028978078e-05,0.0
7.9758596,15.814834,-18.944166,the institute of optometry,4.942137545170922e-05,0.0
9.470505,20.560032,10.467666,telos,0.00011386653898014445,0.0
-6.0204215,-11.887913,-14.786763,geocoded photo,5.06192528702963e-05,0.0
12.380542,22.728872,4.355841,memory inhibition,5.06192528702963e-05,0.0
-26.322422,-2.8711393,1.8410987,immersed boundary method,7.607203659973403e-05,0.0
9.265994,17.802153,3.0059106,morgan's canon,7.607203659973403e-05,0.0
12.818264,23.097496,3.778861,self-knowledge (psychology),7.607203659973403e-05,0.0
-27.567797,-4.973608,1.4754721,movable cellular automaton,7.607203659973403e-05,0.0
1.542161,-8.855696,-5.011033,institute of electrical and electronics engineers,7.607203659973403e-05,0.0
-0.43575612,-26.406874,-3.3179972,geographic information systems,7.607203659973403e-05,0.0
-2.765916,-0.93586665,-0.16786042,function approximation,4.696815875562028e-05,0.0
7.1168876,15.419416,15.210379,deductive-nomological,6.34793499347392e-05,0.0
6.355672,16.333668,16.254978,is logic empirical?,6.34793499347392e-05,0.0
0.2733035,17.248985,-14.451658,tsl color space,6.34793499347392e-05,0.0
-3.6067877,-0.7502142,-21.65655,photogrammetry,6.34793499347392e-05,0.0
5.261241,16.702326,-9.656344,lethologica,6.34793499347392e-05,0.0
21.72341,5.1945076,14.24656,generative anthropology,6.34793499347392e-05,0.0
9.755985,-12.759599,-16.579556,open source initiative,6.34793499347392e-05,0.0
7.2609777,5.7318635,0.35466242,kismet (robot),6.34793499347392e-05,0.0
-17.952597,-8.366792,-7.2138634,wiener filter,6.34793499347392e-05,0.0
1.4697212,16.188433,18.776152,g. spencer-brown,6.34793499347392e-05,0.0
3.1243575,8.444516,5.2773786,semantic desktop,6.34793499347392e-05,0.0
-1.6616988,-21.261871,-12.964407,james a. yorke,6.34793499347392e-05,0.0
-4.6588187,-0.005853838,-22.006948,tomasi–kanade factorization,6.34793499347392e-05,0.0
5.149033,19.775953,-2.0644717,proprioception,6.34793499347392e-05,0.0
-25.575308,10.214807,-6.872173,single system image,5.764667831812896e-05,0.0
-26.429955,10.081853,-7.9493613,render farm,6.236474851273342e-05,0.0
12.4600115,13.224327,3.562712,embodied philosophy,6.236474851273342e-05,0.0
-7.116559,-6.4836907,-24.34324,phase-coherent holography,6.236474851273342e-05,0.0
13.525192,11.62228,-10.933825,retina,6.236474851273342e-05,0.0
3.6039088,21.671772,-17.453423,color term,5.9639196830075164e-05,0.0
-11.479867,11.650586,0.22698851,open-source computing hardware,5.9639196830075164e-05,0.0
16.813974,6.2387857,7.231475,communicative disorders assistant,5.9639196830075164e-05,0.0
4.1536336,2.2599742,-18.725733,utility fog,5.9639196830075164e-05,0.0
-26.151918,-0.9680551,4.5317373,observational error,5.9639196830075164e-05,0.0
-28.353462,-6.747134,0.6588148,progressive mesh,5.9639196830075164e-05,0.0
12.119269,8.451543,1.8888649,activity theory,5.9639196830075164e-05,0.0
21.789114,15.065072,-6.3855133,sensory ecology,5.9639196830075164e-05,0.0
14.952886,7.117216,12.587989,metalinguistics,5.9639196830075164e-05,0.0
-8.642272,15.498933,-9.890745,morphing,5.9639196830075164e-05,0.0
-29.977884,-5.543672,2.4633155,young's modulus,5.9639196830075164e-05,0.0
5.8192215,-0.93984634,1.0110084,k-line (artificial intelligence),6.341773556744421e-05,0.0
14.391432,10.220368,-15.909748,biological theories of dyslexia,6.341773556744421e-05,0.0
3.8742726,-13.578754,9.985174,wargaming,6.341773556744421e-05,0.0
-7.1365113,1.3160902,-8.093008,h-maxima transform,6.341773556744421e-05,0.0
-4.142403,-5.981566,-20.049328,3d food printing,6.341773556744421e-05,0.0
6.3870196,4.6780834,-11.673797,zhuangzi (book),6.341773556744421e-05,0.0
8.14782,15.691485,-18.857752,international orthoptic association,6.341773556744421e-05,0.0
-6.6227164,-2.676481,-8.921987,vibe,6.341773556744421e-05,0.0
7.678554,17.351526,7.025631,esoteric cosmology,6.341773556744421e-05,0.0
4.676439,17.895445,0.8865177,secondary quality,6.341773556744421e-05,0.0
-8.343487,16.363222,-7.8350143,3d zoetrope,6.341773556744421e-05,0.0
1.9510024,21.268497,-9.120002,ayatana,6.341773556744421e-05,0.0
15.590276,1.460012,-21.68929,directed evolution (transhumanism),6.341773556744421e-05,0.0
-2.7521794,-1.1777931,-11.953929,chromaprint,9.804127143169904e-05,0.0
15.322629,14.452162,5.91156,emotional literacy,5.7782317958840175e-05,0.0
-14.700312,-14.359151,-3.5035374,behrens–fisher problem,5.692030661229884e-05,0.0
11.91836,9.006076,1.9488754,extended mind,5.692030661229884e-05,0.0
19.939053,5.1153846,16.473516,intercontinental dictionary series,5.692030661229884e-05,0.0
16.980913,-2.707432,-5.7580304,douglas engelbart,5.692030661229884e-05,0.0
22.927351,3.2869377,12.086413,metalinguistic awareness,5.692030661229884e-05,0.0
-3.5583825,-0.7332355,-21.264814,fundamental matrix (computer vision),5.692030661229884e-05,0.0
22.787378,3.4784935,12.044562,ke family,5.692030661229884e-05,0.0
21.508781,14.821967,-6.977607,political ecology,9.534881903738792e-05,0.0
12.711301,22.036848,-6.710745,non-spiking neuron,9.396200020150088e-05,0.0
7.117915,5.8203034,1.2187021,william grey walter,5.692030661229884e-05,0.0
-15.539995,8.713615,17.123392,cascading failure,5.5951876911070376e-05,0.0
3.5425873,-6.1181083,-3.893214,medical research,9.299357050027241e-05,0.0
3.5530996,-6.0203204,-3.7338142,ibm,9.299357050027241e-05,0.0
11.419673,24.173435,3.9266684,boltzmann brain,5.5951876911070376e-05,0.0
13.426029,11.142742,-7.0030184,erich von holst,5.5951876911070376e-05,0.0
9.972412,0.6463097,10.562965,social bot,5.5951876911070376e-05,0.0
-1.8447984,6.7310076,-13.952973,acoustic wayfinding,5.7782317958840175e-05,0.0
-11.318227,-2.8234096,13.235572,hosmer–lemeshow test,5.456505807518334e-05,0.0
-4.5635905,10.130653,-10.446172,glissando illusion,5.456505807518334e-05,0.0
-3.4002328,10.160761,-9.567892,abx test,5.456505807518334e-05,0.0
-9.193111,-11.730118,-13.808138,time series,6.271952014482026e-05,0.0
1.6839648,-8.786151,-5.0489264,conference on computer vision and pattern recognition,6.271952014482026e-05,0.0
-22.80778,-3.321506,-7.5421305,charge conservation,6.271952014482026e-05,0.0
-2.0198984,-19.378746,10.422683,state–action–reward–state–action,6.271952014482026e-05,0.0
6.995294,5.381725,0.70018303,neurotechnology,6.271952014482026e-05,0.0
21.767813,-4.357067,5.82911,user interface design,6.271952014482026e-05,0.0
8.955685,20.267422,-3.250274,nonverbal learning disorder,6.18599794443675e-05,0.0
-22.896292,-3.8486266,-8.111471,electromagnetic spectrum,6.18599794443675e-05,0.0
-19.5956,-5.9030924,-6.267674,impulse response function,9.606528222127482e-05,0.0
-6.8611975,-6.177478,-24.135637,integral imaging,6.148731718079499e-05,0.0
-25.684008,1.7568424,0.28531384,timeline of computational physics,5.944194513689502e-05,0.0
-0.7685948,8.485956,-13.927735,tamil loanwords in other languages,5.944194513689502e-05,0.0
-19.414751,-6.000523,-6.1194887,psf lab,5.944194513689502e-05,0.0
8.6975355,-9.200305,-2.1327584,root cause analysis,5.944194513689502e-05,0.0
10.209403,-11.955461,2.554551,bert (language model),5.944194513689502e-05,0.0
-7.3699937,-6.109258,-17.934275,iges,9.886029797556093e-05,0.0
-2.1873648,-8.4877405,6.207722,stein's example,9.294566058205127e-05,0.0
-7.743209,-5.3630953,-15.375147,multiscale modeling,0.0002052374931081942,0.0
5.4450893,8.120936,-8.49686,whole brain emulation,0.00026221199786161765,0.0
10.650051,16.475163,-19.10973,book of the ten treatises of the eye,5.944194513689502e-05,0.0
5.185197,15.201244,-12.736817,akinetopsia,5.944194513689502e-05,0.0
14.717429,-14.569649,1.2865765,tf-idf,5.944194513689502e-05,0.0
-3.2532434,-9.5822,-13.618897,generative art,5.944194513689502e-05,0.0
11.024188,7.234172,14.141339,pragmatics,5.944194513689502e-05,0.0
1.884883,11.379171,-5.3742604,central pattern generator,5.944194513689502e-05,0.0
-15.380378,-5.971086,-5.4212403,z-transform,5.944194513689502e-05,0.0
6.823377,15.602569,-13.040515,illusory palinopsia,5.944194513689502e-05,0.0
-1.4900829,15.251872,-5.0673895,doppler effect,5.944194513689502e-05,0.0
-1.1725098,13.925042,-4.249865,auditory system,5.944194513689502e-05,0.0
9.961512,-23.934824,2.2079196,social networking service,5.944194513689502e-05,0.0
1.3760076,-3.2096353,-13.169619,phonetic search technology,5.944194513689502e-05,0.0
8.408365,-18.876259,2.795932,intention mining,0.0003913594468248099,0.0
14.858288,4.0221925,-0.8381299,cognitive ecology of religion,5.944194513689502e-05,0.0
-3.7908256,10.224277,-10.364804,pitch (music),5.944194513689502e-05,0.0
-6.891907,16.082998,16.39737,slippery slope,5.944194513689502e-05,0.0
-3.0481586,0.30831045,-23.048775,parallax mapping,5.944194513689502e-05,0.0
-15.092408,-11.63467,-2.2376885,elliptic filter,5.944194513689502e-05,0.0
-21.765646,-4.474626,12.917639,dendrology,5.944194513689502e-05,0.0
-5.2780414,-6.2367773,6.8088045,overfitting,5.944194513689502e-05,0.0
-18.861477,9.415594,-9.187672,race condition,5.944194513689502e-05,0.0
-14.384393,12.25441,0.48462027,address bus,5.944194513689502e-05,0.0
4.9860916,-0.6242239,7.973035,anti-pattern,5.944194513689502e-05,0.0
-5.664604,6.3226295,16.716019,topological space,5.944194513689502e-05,0.0
-20.491701,15.331431,0.60280323,scsi,5.944194513689502e-05,0.0
-15.831926,-2.2461636,2.125283,transistor model,5.944194513689502e-05,0.0
-13.419991,12.053581,7.261295,depletion-load nmos logic,5.944194513689502e-05,0.0
8.980893,-16.625027,-17.37555,microsoft,5.944194513689502e-05,0.0
-21.557915,14.064317,5.7998686,infinite loop,5.944194513689502e-05,0.0
6.3374057,-18.675459,-8.3669405,driving while black,5.944194513689502e-05,0.0
-21.57326,14.081277,5.7552657,kqueue,5.944194513689502e-05,0.0
17.268589,-15.807682,2.1041446,richard hirschman,5.944194513689502e-05,0.0
-10.17468,14.348556,-11.268176,digital video recorder,5.944194513689502e-05,0.0
-20.488865,15.438668,0.60597426,ata over ethernet,5.944194513689502e-05,0.0
3.9278345,-16.474699,-0.30521384,spectral clustering,5.944194513689502e-05,0.0
-6.320042,16.295229,14.261252,meaning (linguistics),5.944194513689502e-05,0.0
4.272373,-15.714332,-0.8721849,nearest neighbor search,5.944194513689502e-05,0.0
-15.53893,12.806115,-5.9667277,cpu cache,5.944194513689502e-05,0.0
16.405222,1.3588152,-18.554903,technological utopia,5.944194513689502e-05,0.0
-21.37938,2.1094005,8.222425,top500,5.944194513689502e-05,0.0
-21.464272,2.2732513,8.229327,sups,5.944194513689502e-05,0.0
-21.417353,-3.695743,13.445331,afforestation,5.944194513689502e-05,0.0
-7.0694613,15.829613,17.114279,obscurantism,5.944194513689502e-05,0.0
22.841776,6.4191103,-1.7384171,process consultant,5.944194513689502e-05,0.0
15.601657,1.225531,-21.374893,anti-aging movement,5.944194513689502e-05,0.0
2.4524238,-7.3044457,-5.838246,resting state fmri,5.944194513689502e-05,0.0
-15.02479,8.412824,-2.6775622,aarch64,5.944194513689502e-05,0.0
-9.179976,0.8316243,16.251562,logistic distribution,5.944194513689502e-05,0.0
17.281158,-15.818255,2.5231478,magnus sahlgren,0.0003805847362780338,0.0
-14.702201,10.62477,0.80595684,compressed instruction set,5.944194513689502e-05,0.0
23.299171,-0.43466645,12.8805895,the alpheios project,5.944194513689502e-05,0.0
-0.78707457,-2.6147738,14.88625,counterinduction,5.944194513689502e-05,0.0
9.873188,-8.993457,10.669148,bug tracking system,5.944194513689502e-05,0.0
9.824223,-9.015863,10.671982,business transaction management,5.944194513689502e-05,0.0
-14.505409,8.758272,21.712723,poverty,5.944194513689502e-05,0.0
-14.133617,11.9029255,0.5697288,complex instruction set computer,5.944194513689502e-05,0.0
-15.447245,14.37891,-0.74223846,cpu socket,5.944194513689502e-05,0.0
-2.989764,-12.213846,28.735403,ip multimedia subsystem,5.944194513689502e-05,0.0
-13.777493,10.045897,-16.110474,video shader,5.944194513689502e-05,0.0
3.3348691,4.2848864,11.740968,definable set,5.944194513689502e-05,0.0
-15.598174,15.660348,0.95707494,segment descriptor,5.944194513689502e-05,0.0
-11.800894,2.7437057,-1.3619303,ieee computer society,5.944194513689502e-05,0.0
23.177612,-4.892207,-5.798526,intranet,5.944194513689502e-05,0.0
-20.50147,13.572983,-8.916434,high-performance technical computing,5.944194513689502e-05,0.0
4.63781,9.556038,20.735937,intermediate logics,5.944194513689502e-05,0.0
19.796888,0.4112582,9.484802,macaronic language,5.944194513689502e-05,0.0
-3.1226687,-9.557163,24.537214,polar code (coding theory),5.944194513689502e-05,0.0
-10.368191,-3.053848,14.633998,probability of default,5.944194513689502e-05,0.0
0.5686108,-21.682793,16.601532,price dispersion,5.944194513689502e-05,0.0
13.795036,-10.077914,7.588602,message understanding conference,5.944194513689502e-05,0.0
16.138437,1.2466619,-19.19165,egotheism,5.944194513689502e-05,0.0
-12.449601,-14.582055,-2.6611626,cauchy process,5.944194513689502e-05,0.0
12.864622,-6.5836687,18.415075,blis/cobol,5.944194513689502e-05,0.0
11.961367,-9.580475,8.665495,data retrieval,5.944194513689502e-05,0.0
-12.471841,-14.587415,-2.678611,stable process,5.944194513689502e-05,0.0
3.9266348,-14.768449,-8.2331,law and economics,5.944194513689502e-05,0.0
20.825731,0.1278788,12.406834,language,5.944194513689502e-05,0.0
-0.8239283,-3.4276555,15.15564,inductivism,5.944194513689502e-05,0.0
-10.561665,-3.4957917,13.876996,numerical linear algebra,5.944194513689502e-05,0.0
-11.816973,16.356546,10.33941,numeric std,5.944194513689502e-05,0.0
13.922535,-12.82442,9.112176,faceted classification,5.944194513689502e-05,0.0
14.41787,-11.643101,-13.040957,open gaming,5.944194513689502e-05,0.0
0.3615498,-23.844946,17.343868,matching (graph theory),5.944194513689502e-05,0.0
-21.564013,14.030554,5.8003983,signal (ipc),5.944194513689502e-05,0.0
10.737713,1.8286347,17.078514,sliding window based part-of-speech tagging,5.944194513689502e-05,0.0
6.940577,-19.354221,3.7348275,data integration,5.944194513689502e-05,0.0
-15.629337,-16.592743,13.850583,microscopic reversibility,5.944194513689502e-05,0.0
12.012925,-3.1695023,-28.588781,online advertising,5.944194513689502e-05,0.0
2.9786365,-14.6528635,10.812655,military simulation,8.27094535296353e-05,0.0
-5.9577765,18.76774,4.897337,pauli group,7.6810387287648e-05,0.0
14.415323,-7.8220754,-5.408495,social information processing theory,5.016694815017466e-05,0.0
16.303589,-7.78857,13.679557,domain-specific entertainment language,5.016694815017466e-05,0.0
22.669392,6.354976,-1.7635657,meeting,8.27094535296353e-05,0.0
-3.829862,-10.537237,23.642147,wimax mimo,5.2083691931185426e-05,0.0
-5.138186,5.379994,15.650422,signed set,0.0003132536807168358,0.0
1.8541348,0.8141465,23.028208,graph drawing,5.401224234336987e-05,0.0
-15.599318,-16.566454,13.729924,random walk,5.401224234336987e-05,0.0
14.667137,-7.136293,14.9901285,metacard,5.401224234336987e-05,0.0
21.251606,-18.265018,0.50103825,special libraries association,0.00039079787842788877,0.0
0.06325702,5.7989063,13.747973,extensional logic,8.65547477228305e-05,0.0
-24.919436,6.987267,7.172816,c++98,5.401224234336987e-05,0.0
2.810917,-2.6251457,25.265224,abstract simplicial complex,5.401224234336987e-05,0.0
-22.575188,4.217241,8.528912,computer-aided proof,5.401224234336987e-05,0.0
26.842607,-6.2336063,-0.33479238,roving reference,8.65547477228305e-05,0.0
-17.59626,9.129904,18.239702,effects of domestic violence on children,0.00012642408391029837,0.0
18.45554,3.6349726,17.811222,plain language,5.401224234336987e-05,0.0
-2.057703,-13.215054,-1.6880313,delaunay triangulation,5.401224234336987e-05,0.0
8.756561,-6.1081576,-12.812795,sandia national laboratories,5.401224234336987e-05,0.0
16.22543,-7.7939568,13.833878,metalinguistic abstraction,8.65547477228305e-05,0.0
17.159563,-5.2457566,-8.485524,meeting system,8.68671334478825e-05,0.0
-16.45815,-17.003761,12.121485,lindblad equation,5.401224234336987e-05,0.0
-16.540083,2.3400917,-19.999233,cache-oblivious algorithm,5.401224234336987e-05,0.0
-1.4255983,-18.431072,-12.623705,michel hénon,5.401224234336987e-05,0.0
-6.040912,4.6931796,-12.226995,programmable sound generator,8.65547477228305e-05,0.0
4.6219788,9.58269,20.671736,constructive proof,5.401224234336987e-05,0.0
-0.50195116,0.5342377,0.9685722,soft computing,5.401224234336987e-05,0.0
3.2205417,-1.1208541,25.309858,loop (graph theory),5.401224234336987e-05,0.0
10.520568,-6.6128745,18.441572,functional programming,0.000810015984907903,0.0
-18.200207,-8.235621,16.999825,renewable resource,5.401224234336987e-05,0.0
-14.113325,11.977112,0.5550458,classic risc pipeline,5.401224234336987e-05,0.0
4.8422117,1.3111778,24.537432,knot theory,5.401224234336987e-05,0.0
15.127253,-6.4842587,15.40825,bbedit,5.401224234336987e-05,0.0
6.7638774,2.71383,-9.63485,reality in buddhism,5.401224234336987e-05,0.0
0.4159661,-15.704435,14.62176,choice modelling,5.401224234336987e-05,0.0
17.324608,-0.037153114,-1.2744015,conspicuous consumption,5.401224234336987e-05,0.0
-16.031557,-17.05843,-5.449485,riemann integral,5.401224234336987e-05,0.0
-24.525606,13.709559,2.886986,low-power electronics,5.401224234336987e-05,0.0
5.2591777,-18.11706,-7.2832894,"bureau of alcohol, tobacco, firearms and explosives fictional sting operations",5.401224234336987e-05,0.0
18.458502,6.959838,-14.792044,global marketing,5.401224234336987e-05,0.0
-12.30151,1.3769689,5.3708453,a symbolic analysis of relay and switching circuits,5.401224234336987e-05,0.0
-20.224958,13.585594,-8.721009,testing high-performance computing applications,5.401224234336987e-05,0.0
8.92221,-6.393254,-13.616184,hsarpa,5.401224234336987e-05,0.0
-2.8358724,-7.096007,7.4456015,face validity,5.401224234336987e-05,0.0
-24.328566,13.867509,2.8260865,cpu power dissipation,5.401224234336987e-05,0.0
-16.159122,7.2041574,18.157177,hawthorne effect,5.401224234336987e-05,0.0
-6.116866,4.48279,-11.939774,audio compression (data),5.401224234336987e-05,0.0
-24.299658,4.37978,7.907197,schönhage–strassen algorithm,5.401224234336987e-05,0.0
-23.868006,2.783884,8.31078,transcomputational problem,5.401224234336987e-05,0.0
-11.187034,-3.4563704,14.2973385,binary regression,8.275684459966398e-05,0.0
1.5407805,0.58071226,26.164938,frank harary,5.401224234336987e-05,0.0
5.8128223,-16.592459,-9.553473,sus law,5.401224234336987e-05,0.0
9.838926,-23.435575,1.5614333,social network,5.401224234336987e-05,0.0
-4.5226545,0.8531716,27.919266,genus of a multiplicative sequence,0.0005803665442316566,0.0
0.23070195,-16.588964,14.377578,constraint satisfaction,5.401224234336987e-05,0.0
-1.4112885,-2.7124994,-12.322146,musicology,5.401224234336987e-05,0.0
-7.2468257,-8.225261,24.743673,municipal broadband,5.401224234336987e-05,0.0
-12.691429,-18.351875,13.767825,palm–khintchine theorem,5.401224234336987e-05,0.0
-16.440182,8.558565,-1.5486673,feng's classification,5.401224234336987e-05,0.0
-14.63439,-14.950423,-4.0952888,erdős–kac theorem,5.401224234336987e-05,0.0
-14.69774,-3.2480235,-0.16800345,digital data,5.401224234336987e-05,0.0
-7.981413,17.038355,-8.196883,tachometer,5.401224234336987e-05,0.0
-18.219364,14.060463,-7.57068,loongson,0.00032549558821462336,0.0
-20.943108,9.329432,-5.4218745,declarative programming,0.0005969981497005802,0.0
